pet_id,customer_id,pet_name,species,breed,gender,date_of_birth,weight_lbs,color,microchip_id,is_neutered,pre_existing_conditions,vaccination_status,adoption_date,is_active,created_at,updated_at
7474547e-b222-42f9-8b86-81f53970cf34,0c30f508-5da6-40f3-9b0a-40d48b8f3172,Tucker,Dog,Dachshund,Male,2022-02-10,38.2,Brown,MC733866511,True,Arthritis,Up to Date,2022-05-14,False,2025-12-22T21:19:28.797865,2025-12-22T21:19:28.797866
b3229756-7b26-408e-969f-d902acb51595,e9ce28a9-035f-43bc-8fbd-c77c647406fd,Penny,Dog,German Shepherd,Female,2018-02-17,52.8,Spotted,MC518617665,False,Heart Murmur,Overdue,2018-05-21,True,2025-12-22T21:19:28.797877,2025-12-22T21:19:28.797878
ec605209-2c36-4050-8d18-4a33e61397f3,2d30fc1e-5831-4801-a945-08873d3e9bc9,Luna,Cat,Ragdoll,Female,2022-05-22,14.9,White,MC440719486,False,Heart Murmur,Up to Date,2022-12-09,True,2025-12-22T21:19:28.797888,2025-12-22T21:19:28.797889
ceb76153-7203-4f44-aada-86b7bfd0b64e,fa747358-e5a9-4990-a4db-0dfd6411b1f9,Bentley,Dog,German Shepherd,Male,2020-12-29,24.7,Black,MC588389347,False,Allergies,Up to Date,2021-09-27,True,2025-12-22T21:19:28.797899,2025-12-22T21:19:28.797899
c60d8b42-cdb4-4f6e-b04a-13450da098d8,b7110c2f-10a4-4a49-b4f7-8f2d471985ed,Finn,Exotic,Hedgehog,Female,2022-08-26,1.2,Gray,,True,Arthritis,Overdue,2023-05-25,True,2025-12-22T21:19:28.797909,2025-12-22T21:19:28.797910
79b9a52b-5b91-4700-97bf-0fe550266278,893b4dff-afdc-4050-af1d-670f8fab94d8,Lily,Dog,Yorkshire Terrier,Male,2022-03-13,31.2,Brindle,MC529971969,False,Hip Dysplasia,Up to Date,2023-01-09,True,2025-12-22T21:19:28.797946,2025-12-22T21:19:28.797947
cea1cda2-31e0-499f-9932-076078f34261,e27ecc96-0405-48fe-8562-b0558a769959,Maggie,Dog,Boxer,Male,2018-09-17,98.7,Golden,MC530473915,False,Arthritis,Up to Date,2019-05-28,True,2025-12-22T21:19:28.797963,2025-12-22T21:19:28.797964
76bc219a-8ee4-43a6-a5d9-ba29f5a39179,b70aca18-d76a-4aa0-869c-a92be330b150,Sadie,Dog,Poodle,Female,2023-09-20,36.4,Spotted,MC239682340,True,,Unknown,2024-04-25,True,2025-12-22T21:19:28.797976,2025-12-22T21:19:28.797976
78e70500-456c-4765-a695-9703a12329c8,02099075-7b47-4b6a-9f97-218a9066c6f1,Molly,Exotic,Ferret,Female,2019-08-18,0.5,White,MC995491727,False,Allergies,Overdue,2020-04-29,True,2025-12-22T21:19:28.797991,2025-12-22T21:19:28.797992
11735baa-e359-4acb-8f1a-203df0074d9a,e0f30b39-a06f-45b5-a56e-e1712bb92d04,Leo,Cat,Bengal,Male,2023-05-12,14.8,Golden,,True,Heart Murmur,Unknown,2023-12-04,True,2025-12-22T21:19:28.798007,2025-12-22T21:19:28.798008
586e583b-c1db-4964-8bb7-7c64c7ca0bee,2540a4c6-029a-4cf5-9192-5a106c6c6598,Jack,Dog,Great Dane,Female,2020-04-15,95.3,White,MC979764115,True,Allergies,Unknown,2021-01-07,True,2025-12-22T21:19:28.798022,2025-12-22T21:19:28.798023
e3eec908-d111-46eb-a5ea-d0a1fa1697c4,9f4b8d52-b2a0-4a4e-bde7-a49e59b5d751,Bella,Cat,Maine Coon,Male,2017-02-13,20.1,White,,False,Arthritis,Overdue,2017-08-18,True,2025-12-22T21:19:28.798037,2025-12-22T21:19:28.798038
37a056df-ccfb-426c-91d2-141ca7387a5c,3c6fbbc0-f141-4dfa-8ace-25127c518d43,Chloe,Cat,Bengal,Male,2020-12-12,9.7,Mixed,MC339085100,False,Diabetes,Up to Date,2021-05-17,True,2025-12-22T21:19:28.798058,2025-12-22T21:19:28.798059
1affefe5-5551-42a6-bf17-e1f7d2f5a817,9385bafe-9e58-4f31-8ba3-93a95c6665e9,Bentley,Bird,Finch,Male,2022-11-14,-0.9,Mixed,,False,,Overdue,2023-05-16,True,2025-12-22T21:19:28.798074,2025-12-22T21:19:28.798075
dae004ac-ed67-4029-86c3-ac8f7b69775f,933ca2d5-f1ca-4728-b6ef-a8e51f420e26,Shadow,Dog,Yorkshire Terrier,Male,2019-11-20,62.0,Brindle,,True,,Overdue,2020-06-22,True,2025-12-22T21:19:28.798090,2025-12-22T21:19:28.798091
0ac5eb27-90a8-4ab9-910e-ca41f2d09b18,fef76e38-d7cb-4b65-9af5-55370162e20b,Louie,Dog,Yorkshire Terrier,Male,2016-09-26,40.2,Brindle,MC883886139,False,Diabetes,Unknown,2017-01-13,False,2025-12-22T21:19:28.798108,2025-12-22T21:19:28.798109
eaee30c2-9c4a-4f6d-bc67-5b43ff0a7217,a1946f31-6542-40fa-aec1-f0f24bda9c05,Max,Dog,Bulldog,Male,2020-04-23,72.6,Gray,MC409915958,False,,Unknown,2020-08-04,True,2025-12-22T21:19:28.798124,2025-12-22T21:19:28.798125
5c97a327-cb8f-4997-9e25-f40b84a1e5c3,bb26bf6b-c375-4f52-b8b8-24a2f16b0720,Penny,Cat,Siamese,Female,2019-07-29,14.6,Brindle,MC836331228,True,,Up to Date,2020-01-27,True,2025-12-22T21:19:28.798139,2025-12-22T21:19:28.798141
f7e97909-48b4-4bcd-93ef-6fcd8834bc60,5e2d061f-0931-4529-aed9-aff546dd43a5,Bentley,Cat,Persian,Female,2020-11-10,9.8,Mixed,MC986554539,False,Arthritis,Unknown,2021-10-14,True,2025-12-22T21:19:28.798155,2025-12-22T21:19:28.798156
653f6631-c73d-416b-b1c1-852b2aafbe84,df0927d9-b23a-43be-b855-22f869fcb23b,Molly,Dog,Labrador Retriever,Male,2022-12-30,57.2,Golden,,True,Diabetes,Unknown,2023-10-04,True,2025-12-22T21:19:28.798173,2025-12-22T21:19:28.798174
21530305-6afe-44bf-b35d-74f913eb9362,e397d13a-e288-44a5-9b82-b175a6c82e85,Zeus,Dog,Rottweiler,Male,2022-11-01,80.2,Mixed,MC195710064,True,Diabetes,Up to Date,2023-06-14,False,2025-12-22T21:19:28.798189,2025-12-22T21:19:28.798190
d39beca7-9bbf-4223-8051-b2539448aef9,45a85625-e8b6-435f-921c-72262af4a70b,Sadie,Dog,Bulldog,Male,2018-03-12,95.8,Golden,MC682744017,True,Diabetes,Overdue,2019-01-23,True,2025-12-22T21:19:28.798206,2025-12-22T21:19:28.798207
5e209bed-bbee-42ff-bb3e-f814e97d42b5,d5d2e92e-24c2-47fc-9de0-37f2964411fa,Penny,Cat,Persian,Male,2022-01-24,11.4,Orange,MC415845780,False,Diabetes,Up to Date,2022-09-19,True,2025-12-22T21:19:28.798223,2025-12-22T21:19:28.798224
6e8dfe2f-d9ed-4acc-af61-f5840ec139dc,17bd7f74-72ce-40a5-8f87-5c73c3a8018b,Jack,Dog,German Shepherd,Female,2023-09-23,98.6,Gray,MC477359898,False,Arthritis,Up to Date,2024-02-24,True,2025-12-22T21:19:28.798239,2025-12-22T21:19:28.798241
b1f438b1-686e-418f-9a34-18e8338faddb,ee906f63-fa9f-4f3f-810c-25c026c43a51,Charlie,Dog,Dachshund,Female,2020-11-11,89.0,Black,MC249053282,True,Allergies,Up to Date,2021-08-03,True,2025-12-22T21:19:28.798255,2025-12-22T21:19:28.798256
2d3a6768-2b4c-4291-a0ed-aa974aa24b92,61a0d36e-3129-443c-86ed-16591a73f987,Milo,Dog,Boston Terrier,Male,2020-06-06,68.8,Orange,,True,Allergies,Overdue,2020-09-29,True,2025-12-22T21:19:28.798273,2025-12-22T21:19:28.798274
b24f4114-6e71-484d-a52b-24dad454b297,7087b8b1-4d7f-41b9-b148-c62549d7e7b2,Murphy,Cat,Siamese,Female,2019-10-25,11.1,Golden,,True,Allergies,Overdue,2020-03-13,True,2025-12-22T21:19:28.798288,2025-12-22T21:19:28.798289
c9abe35e-1d96-4375-8784-0bce50075096,ecb4855b-a26b-46bf-b8f6-2c2879a47a3e,Daisy,Bird,Finch,Female,2021-02-13,5.5,Gray,MC389957014,True,Allergies,Up to Date,2021-06-22,True,2025-12-22T21:19:28.798300,2025-12-22T21:19:28.798300
5b57ca85-53d7-4eb3-823e-b091110b509e,819303f2-b76f-40dd-9477-513ea4c8b3af,Molly,Dog,Shih Tzu,Male,2020-12-07,32.1,Black,,True,Heart Murmur,Up to Date,2021-08-21,True,2025-12-22T21:19:28.798310,2025-12-22T21:19:28.798311
2682f395-45da-4cfa-abd0-82f97f992444,e28d0df9-b22d-4cf4-a808-b0241cc60337,Max,Dog,Bernese Mountain Dog,Male,2019-12-01,51.7,Spotted,MC941676197,True,,Overdue,2020-02-02,True,2025-12-22T21:19:28.798324,2025-12-22T21:19:28.798325
d1886981-7769-483d-9433-b44e97bb91e8,ec79610f-eef1-4f08-a1b4-ae5410be7b53,Nala,Cat,Russian Blue,Female,2018-01-12,13.5,Brindle,,False,Arthritis,Unknown,2018-04-26,True,2025-12-22T21:19:28.798335,2025-12-22T21:19:28.798336
8517f279-6347-4f30-9056-2cb70853de9a,0eac3da2-2f11-4c1e-af10-834620bf41f2,Winston,Cat,Siamese,Female,2022-02-08,18.9,Mixed,MC225967683,False,Arthritis,Overdue,2022-06-16,True,2025-12-22T21:19:28.798345,2025-12-22T21:19:28.798346
961c227b-b75f-4888-870c-3a6126a8dca7,ede0c986-673e-4b75-9536-3e51ba7bc101,Tucker,Dog,Great Dane,Male,2017-12-16,72.6,Black,MC919127976,True,Hip Dysplasia,Unknown,2018-09-20,True,2025-12-22T21:19:28.798356,2025-12-22T21:19:28.798357
e304b6e4-bb05-4246-bfb2-7dd7a811de0a,38685d49-db51-4ce6-8dce-855f9af60540,Tucker,Dog,Pomeranian,Male,2020-10-09,83.1,Orange,MC150809477,False,,Overdue,2021-09-16,True,2025-12-22T21:19:28.798366,2025-12-22T21:19:28.798367
1f4accf5-e676-493e-b3d8-a21339329343,082142dd-fb65-4bd8-890b-a4fd54b132db,Shadow,Dog,Bernese Mountain Dog,Female,2015-07-06,45.9,White,,True,Arthritis,Unknown,2016-05-26,True,2025-12-22T21:19:28.798377,2025-12-22T21:19:28.798377
67eda566-0bbd-43ea-8682-d37afa002028,6fe07e6e-d4d7-4e07-a0fa-b85b1a18a46a,Murphy,Cat,Domestic Longhair,Male,2017-04-11,12.1,Brown,MC503019026,False,Allergies,Up to Date,2018-01-04,True,2025-12-22T21:19:28.798389,2025-12-22T21:19:28.798390
96ee6192-23de-4ca2-a2e8-268b39c3cda2,69f8ee9f-e93a-404b-803c-856e6494b76d,Ellie,Dog,Poodle,Male,2016-06-22,61.5,Orange,MC354696653,True,,Up to Date,2016-12-20,True,2025-12-22T21:19:28.798401,2025-12-22T21:19:28.798402
6d5a8f0c-80f0-4a14-a602-ce00fe88e0d1,98d6899e-0164-4d80-8585-19144148edf7,Sophie,Cat,Birman,Female,2018-12-30,10.1,Brindle,MC887086525,True,Hip Dysplasia,Unknown,2019-07-31,True,2025-12-22T21:19:28.798412,2025-12-22T21:19:28.798413
908e1f1b-b193-4bf2-b43e-d3cf343f5d8b,e484c281-1322-4c18-9c58-7c5783a608ce,Zoey,Dog,Pomeranian,Female,2019-11-29,30.7,Brown,MC806001280,True,Diabetes,Unknown,2020-05-29,True,2025-12-22T21:19:28.798423,2025-12-22T21:19:28.798423
d33efb41-6189-4a8e-bb0f-eeeb2b2aebd8,8b6f7e94-ab7a-49c3-8120-357ba71407e4,Duke,Dog,Rottweiler,Male,2016-06-28,52.4,Orange,MC303300679,True,Allergies,Up to Date,2016-10-16,False,2025-12-22T21:19:28.798433,2025-12-22T21:19:28.798434
8668cb05-5ff9-401d-8402-05225e7359e0,59ff748b-a4f3-4181-834b-7642472d3979,Maggie,Dog,Bulldog,Female,2016-11-15,55.8,Orange,,False,,Unknown,2017-04-22,True,2025-12-22T21:19:28.798445,2025-12-22T21:19:28.798445
5e8a98a7-f138-42b8-b89e-0d0ee572e8ad,c8c5ab03-1ba3-4e66-872f-c7fbae173037,Buddy,Dog,Bulldog,Male,2018-11-12,72.1,Golden,MC954318560,True,Heart Murmur,Unknown,2019-07-22,True,2025-12-22T21:19:28.798477,2025-12-22T21:19:28.798478
8a899261-6b6f-442d-be4f-92771d6ab251,784df331-13ea-4c6a-88e0-a559279776ca,Rocky,Dog,Rottweiler,Female,2022-06-05,71.9,White,MC541012157,False,Hip Dysplasia,Unknown,2023-02-16,True,2025-12-22T21:19:28.798523,2025-12-22T21:19:28.798524
41967c32-0705-4b2e-9c59-2f4544568f47,33a60763-3ecc-4cf8-b50e-3f2afd0b5299,Cooper,Cat,Siamese,Female,2020-05-13,17.4,Black,MC712159834,True,Heart Murmur,Overdue,2020-11-06,True,2025-12-22T21:19:28.798538,2025-12-22T21:19:28.798539
337c7a41-7ee4-469c-8787-ebe4d7ce2c2d,864a3d13-f99d-41d0-9549-c2f1ac651445,Ruby,Dog,Yorkshire Terrier,Male,2019-03-08,78.7,White,,True,Arthritis,Up to Date,2020-01-06,True,2025-12-22T21:19:28.798552,2025-12-22T21:19:28.798553
f7515116-f703-4f25-beba-def179350b49,41582b93-d3c7-4baf-a8b8-ba0993c2ab29,Teddy,Dog,Boxer,Male,2022-07-04,54.4,Brown,MC528500805,False,Heart Murmur,Unknown,2022-09-07,True,2025-12-22T21:19:28.798566,2025-12-22T21:19:28.798566
93096dac-d994-4260-9bbf-53083d85d514,1918355e-1cd5-4b76-a2ee-823fa424e6ac,Willow,Dog,Doberman Pinscher,Female,2023-06-12,26.8,Orange,,False,Allergies,Unknown,2023-08-27,True,2025-12-22T21:19:28.798578,2025-12-22T21:19:28.798579
5e06f4dd-284e-4b38-af51-4e2911093601,caf03de9-6136-44c8-a3ea-3766ea106575,Finn,Bird,African Grey,Female,2019-10-02,-2.3,Spotted,,True,Arthritis,Up to Date,2020-04-23,True,2025-12-22T21:19:28.798589,2025-12-22T21:19:28.798589
c309730c-1154-44e3-ae23-2a6b7efc184b,7150fc19-99e6-49c7-8427-72617f0c17fa,Cooper,Dog,Boston Terrier,Female,2021-01-18,77.6,Spotted,,False,Allergies,Up to Date,2021-10-10,True,2025-12-22T21:19:28.798601,2025-12-22T21:19:28.798601
e2235a7b-7512-4fa3-aaae-65947a065aca,c7e94f00-6346-4b28-b223-202c59908b85,Zoey,Dog,Havanese,Female,2022-03-03,72.6,Orange,MC759339427,True,Arthritis,Unknown,2022-08-08,True,2025-12-22T21:19:28.798612,2025-12-22T21:19:28.798613
02dfcea9-4430-451f-b291-b0586d70adc7,f50bb0be-a7ee-4ed3-ba96-e35873d4d8b8,Jack,Cat,Domestic Longhair,Male,2015-07-03,15.6,Spotted,,False,,Up to Date,2015-10-06,True,2025-12-22T21:19:28.798623,2025-12-22T21:19:28.798623
b248a415-2ccf-4b65-8ebd-b41f90852993,0f872633-e7e0-4fd2-823b-663d7bfecbb2,Bailey,Dog,Doberman Pinscher,Female,2021-06-16,38.6,Golden,MC751118517,False,Hip Dysplasia,Overdue,2022-01-09,True,2025-12-22T21:19:28.798634,2025-12-22T21:19:28.798635
e5d3de31-eeb0-45f7-a7c0-d5b43b42224f,122538b6-c370-42ee-96ae-65631aa5ac4b,Finn,Cat,Oriental Shorthair,Female,2020-04-01,8.4,Orange,MC658759203,False,,Overdue,2020-06-17,True,2025-12-22T21:19:28.798644,2025-12-22T21:19:28.798645
1c7e5143-93ba-45bb-8a85-c88d62532b38,a714d4fe-efdc-43ce-823f-adca4944a641,Molly,Dog,Pomeranian,Male,2016-03-07,49.9,Gray,MC756535368,False,,Unknown,2016-11-09,True,2025-12-22T21:19:28.798655,2025-12-22T21:19:28.798656
841b29e4-eee9-431b-8abe-04116b5a4e91,c82bb53b-9aa8-40e6-b557-2c08a527ec56,Luna,Cat,Siamese,Female,2022-05-03,8.5,Black,MC602640216,False,Arthritis,Overdue,2023-03-16,False,2025-12-22T21:19:28.798666,2025-12-22T21:19:28.798667
8fb77b94-459d-49c8-b1fc-f840a8250ec9,0289718d-85d3-411a-866c-0160793b687f,Shadow,Dog,Rottweiler,Female,2021-09-04,89.3,Orange,MC585132513,False,Heart Murmur,Unknown,2022-09-03,True,2025-12-22T21:19:28.798678,2025-12-22T21:19:28.798679
2a6578e2-0c68-44a4-a137-0c249d69f8b0,51adbe8f-14e1-4744-9589-1480ce678505,Maggie,Cat,Abyssinian,Female,2016-02-04,10.8,Brown,MC792454097,True,Hip Dysplasia,Up to Date,2016-08-19,False,2025-12-22T21:19:28.798689,2025-12-22T21:19:28.798690
8144b32c-bf31-4cd7-b4bc-395ad013ab78,3e737b8b-8f9a-47af-a38e-6e8672d16867,Bear,Cat,British Shorthair,Male,2023-04-10,15.5,Spotted,,False,Allergies,Unknown,2023-11-02,True,2025-12-22T21:19:28.798700,2025-12-22T21:19:28.798700
779145c2-37f3-4688-a56f-2acb285427cb,3c8f6ef0-6ad7-456e-b347-7643e16a3234,Teddy,Dog,Shih Tzu,Male,2022-10-31,101.8,Black,MC731855889,True,,Up to Date,2023-10-20,False,2025-12-22T21:19:28.798710,2025-12-22T21:19:28.798711
4f8e8cad-347e-4473-856f-469155b68557,4a95ae0d-95dc-40d2-a20c-363a0563b53d,Winston,Cat,Siamese,Male,2020-09-06,3.2,Black,MC193406999,False,Allergies,Overdue,2021-08-21,True,2025-12-22T21:19:28.798721,2025-12-22T21:19:28.798722
9d5efc4b-cd9e-4846-92b2-864f21dbea6d,d73e75d6-cf1d-4f1e-b26a-acfc4c706fe0,Winston,Cat,Abyssinian,Male,2020-01-25,10.9,White,MC897720237,False,Arthritis,Up to Date,2020-07-21,False,2025-12-22T21:19:28.798732,2025-12-22T21:19:28.798732
cd8f5d8a-7a3e-4280-9498-b56a2224c4ab,f2d6ca32-0223-4791-9695-60de707b5880,Leo,Dog,Yorkshire Terrier,Male,2018-12-27,27.6,Gray,MC275231976,False,Heart Murmur,Unknown,2019-08-27,False,2025-12-22T21:19:28.798743,2025-12-22T21:19:28.798743
c11d68a7-5f48-48df-bd1f-45476e78a911,afc4ae95-d52e-4b17-8c2f-3a1ebeea752a,Oscar,Exotic,Rabbit,Female,2023-03-21,3.8,Golden,MC793388033,True,Hip Dysplasia,Unknown,2024-01-08,True,2025-12-22T21:19:28.798753,2025-12-22T21:19:28.798754
6db1efe8-5f19-4148-9c7f-82d4371767e5,591f3390-2e35-473e-b81d-09df7bb8d0db,Jack,Dog,Labrador Retriever,Female,2022-12-30,51.6,Gray,MC443753582,False,Arthritis,Unknown,2023-06-05,True,2025-12-22T21:19:28.798763,2025-12-22T21:19:28.798764
775900fe-5e7a-4941-bf51-ba5bfff2c653,2c19f16c-10cb-4215-9bc6-b63f29f1b759,Simba,Dog,French Bulldog,Male,2018-08-05,12.6,Gray,MC292040305,False,Heart Murmur,Unknown,2019-04-23,True,2025-12-22T21:19:28.798776,2025-12-22T21:19:28.798776
8763ff6c-c8ca-40fd-8d2e-4be60f5ce463,363e46dc-d15c-4434-8dbb-ddb6c6061115,Bentley,Dog,French Bulldog,Male,2017-09-02,21.2,Black,MC230129212,False,Heart Murmur,Unknown,2018-04-14,True,2025-12-22T21:19:28.798788,2025-12-22T21:19:28.798789
7b03b6f4-7bc0-4c60-8fa4-47452801ed05,718938c9-28cd-41e5-b5e5-d798706c9f14,Molly,Dog,Labrador Retriever,Male,2020-08-31,61.8,Gray,,True,,Overdue,2021-04-08,True,2025-12-22T21:19:28.798799,2025-12-22T21:19:28.798800
d0d9b1d9-b306-425f-a1ae-3fa5066e053e,bec15a4a-38a1-4cb7-bad7-fd2a053ce626,Willow,Dog,Golden Retriever,Female,2018-06-25,54.3,Orange,MC471903970,False,Diabetes,Overdue,2018-10-18,True,2025-12-22T21:19:28.798810,2025-12-22T21:19:28.798811
29d04c07-5129-45d6-8d32-7a373cadee23,bd12dcca-84a7-406f-8be4-465c3884c9e5,Charlie,Bird,African Grey,Female,2021-04-13,-4.3,Orange,MC148245075,True,Arthritis,Overdue,2021-08-26,True,2025-12-22T21:19:28.798821,2025-12-22T21:19:28.798821
f8abce5d-3c2c-4f76-bc7d-6051e37bc92c,638d96c8-504e-413a-b5eb-c2409e7d0b92,Cooper,Dog,German Shepherd,Male,2019-10-04,53.4,Brindle,,False,,Overdue,2020-08-10,True,2025-12-22T21:19:28.798831,2025-12-22T21:19:28.798832
95f56cc3-8c0c-4f45-a3ca-cdd26f1fcc6c,83eeec0d-b59d-4cf0-b9e0-d58107f93fb6,Simba,Dog,Bulldog,Male,2020-11-25,13.4,Mixed,,True,Allergies,Unknown,2021-10-21,True,2025-12-22T21:19:28.798842,2025-12-22T21:19:28.798843
c8089ec7-1da8-4068-b738-3e944b9acd1a,d367ea35-c5f4-4613-ae98-d9bcda8fb4e9,Oscar,Dog,French Bulldog,Male,2016-12-23,94.2,Brown,,False,Heart Murmur,Overdue,2017-10-18,True,2025-12-22T21:19:28.798855,2025-12-22T21:19:28.798856
a31f7391-cd88-45de-b3fd-7304cf5c0299,bd635730-06e3-4ac8-a6a4-d49a5c6dc984,Murphy,Cat,Abyssinian,Male,2020-04-24,19.4,Black,,True,Heart Murmur,Unknown,2020-09-07,True,2025-12-22T21:19:28.798866,2025-12-22T21:19:28.798867
b6da3069-d4f2-44d6-aa19-81145ab549bb,865165c3-5134-4a71-93bb-e82da03eb90a,Sadie,Dog,Havanese,Female,2018-03-26,70.0,Gray,MC491564769,True,Allergies,Unknown,2018-08-14,True,2025-12-22T21:19:28.798878,2025-12-22T21:19:28.798878
36f699bb-b10c-4240-835d-b5ce602441ce,0b5a1695-ec56-42f4-b41a-d648e09039e4,Cooper,Exotic,Rabbit,Female,2015-08-30,4.1,Mixed,MC550767238,True,Allergies,Overdue,2016-03-28,True,2025-12-22T21:19:28.798889,2025-12-22T21:19:28.798889
d200d63c-6780-4e12-b534-7667fccd9d6a,401d444d-c449-4539-8ba5-b3742c73b99f,Gus,Exotic,Guinea Pig,Male,2020-05-13,3.1,Mixed,MC615150240,True,Heart Murmur,Unknown,2020-12-18,True,2025-12-22T21:19:28.798936,2025-12-22T21:19:28.798937
16185ff3-31e9-489a-857a-5fcd2a38c75d,a7fd0fe3-4b07-49de-9172-216c0d0a7370,Teddy,Dog,Yorkshire Terrier,Male,2022-03-28,52.8,White,MC580709721,True,Arthritis,Up to Date,2022-08-23,True,2025-12-22T21:19:28.798954,2025-12-22T21:19:28.798954
2748d9f2-9de9-4449-9c2c-5546f704dca9,0ebe316d-b25c-426d-a1b5-fc632aacf44b,Bailey,Cat,Birman,Female,2021-02-22,10.1,Brindle,,False,Heart Murmur,Up to Date,2021-08-22,True,2025-12-22T21:19:28.798966,2025-12-22T21:19:28.798966
b5cae539-5059-44be-b711-afc77c58625e,b6531b9d-9236-4fcc-b962-6b7561a9e872,Jack,Dog,Bernese Mountain Dog,Female,2020-04-20,89.6,Orange,MC809980259,True,Heart Murmur,Overdue,2021-03-05,True,2025-12-22T21:19:28.798977,2025-12-22T21:19:28.798978
d9b50c1f-e7b6-4482-98b7-9a1e2a6531f8,d92e7bf4-ec37-4566-ac5d-b9a0e314e34e,Ruby,Dog,Pomeranian,Female,2020-06-06,74.9,Orange,,False,,Up to Date,2020-09-05,True,2025-12-22T21:19:28.798987,2025-12-22T21:19:28.798988
7dfdff62-c18b-4e1a-ab48-646dbe06c553,530ab87d-ce94-475c-bc11-50cd5007ebc6,Stella,Dog,Great Dane,Female,2018-01-10,71.5,Brown,MC560195985,True,Heart Murmur,Unknown,2018-07-23,True,2025-12-22T21:19:28.798998,2025-12-22T21:19:28.798999
d17f1b02-2501-4459-835e-834c8d40720c,ab662eca-ea10-4cad-aa01-55fe505beadb,Sadie,Dog,French Bulldog,Male,2023-03-15,58.6,Gray,,True,Diabetes,Overdue,2023-10-21,True,2025-12-22T21:19:28.799009,2025-12-22T21:19:28.799010
d420297d-2cba-4cd9-b1a6-6f8946d32a3b,d0b6aafe-67e9-4857-8718-4ec8ddb5ed3f,Willow,Cat,Abyssinian,Male,2017-01-25,3.4,Golden,MC744723119,True,Arthritis,Up to Date,2017-09-10,True,2025-12-22T21:19:28.799020,2025-12-22T21:19:28.799021
4af02b32-f7be-49bd-b99e-e033dac1c04c,2540a4c6-029a-4cf5-9192-5a106c6c6598,Stella,Dog,Beagle,Female,2018-11-08,79.6,Mixed,MC157324913,False,Allergies,Up to Date,2019-03-04,True,2025-12-22T21:19:28.799031,2025-12-22T21:19:28.799031
4de579bf-cdda-4481-8917-78db8065fbaf,cff1d28d-fb0b-4d16-ba7d-28ffcc5a2967,Finn,Cat,Sphynx,Female,2017-02-21,18.7,Brindle,MC416962081,False,,Unknown,2018-02-12,True,2025-12-22T21:19:28.799041,2025-12-22T21:19:28.799042
5f8b5b0c-d412-4375-ab1b-55c20f68e8a2,1c14080e-32fc-4972-9db9-52a60cc99db1,Oliver,Cat,Persian,Male,2018-02-10,19.7,Brown,,True,Arthritis,Up to Date,2019-01-16,True,2025-12-22T21:19:28.799053,2025-12-22T21:19:28.799054
31c8dd26-77ab-4fab-9d7e-c67c8823cbc8,d090ce0f-27d8-4eb9-9e8c-338e3174db97,Willow,Dog,Golden Retriever,Male,2022-10-21,52.5,Gray,MC470972610,False,Arthritis,Unknown,2023-05-29,True,2025-12-22T21:19:28.799064,2025-12-22T21:19:28.799065
9a5708df-7df1-4b3c-be4f-66b7ad054bff,634739e8-5367-4e1d-a47b-af027872efb6,Duke,Cat,Russian Blue,Female,2019-07-31,17.3,Mixed,,False,Heart Murmur,Up to Date,2020-02-22,True,2025-12-22T21:19:28.799076,2025-12-22T21:19:28.799077
bd01f5dd-c4f9-4cbb-804a-a6cb8d5aa91e,5d50d270-98b3-4043-9f78-63140d62fbef,Shadow,Exotic,Guinea Pig,Male,2019-10-26,5.4,Brown,,True,Arthritis,Unknown,2020-05-03,True,2025-12-22T21:19:28.799087,2025-12-22T21:19:28.799088
d1ef1f1c-bfa4-4f3c-b8eb-1ff1000ff546,c6f1b515-1e3d-4acf-8c37-89e3d9ad8a06,Zeus,Dog,Labrador Retriever,Male,2015-02-16,63.9,White,MC347501872,False,Diabetes,Overdue,2015-12-19,True,2025-12-22T21:19:28.799099,2025-12-22T21:19:28.799100
bc3e3345-a864-45b2-969d-5edcb84ad9df,469291c4-03a1-479d-a23a-317bd3e92f68,Maggie,Dog,Golden Retriever,Female,2022-09-08,66.6,Spotted,MC701421361,True,Arthritis,Up to Date,2023-07-10,True,2025-12-22T21:19:28.799109,2025-12-22T21:19:28.799110
803403d3-821a-451b-8213-8d186917bfd3,3d40eafa-0ac0-452d-b513-49f6ebc5979c,Zeus,Dog,Bernese Mountain Dog,Male,2017-07-20,58.8,Black,MC572221830,False,Diabetes,Overdue,2017-11-13,True,2025-12-22T21:19:28.799119,2025-12-22T21:19:28.799120
b0cacab9-f0de-4da8-9f59-9def43d986f5,7d0c0fff-d93e-45be-8974-09a17c408698,Finn,Dog,French Bulldog,Female,2018-06-20,62.9,Mixed,MC605103084,True,Diabetes,Unknown,2018-12-25,False,2025-12-22T21:19:28.799131,2025-12-22T21:19:28.799131
7c537c14-82f1-4e7c-ad54-c6f30792758a,591f3390-2e35-473e-b81d-09df7bb8d0db,Bella,Dog,Rottweiler,Male,2016-04-30,22.2,White,MC211652830,False,,Unknown,2016-08-06,True,2025-12-22T21:19:28.799142,2025-12-22T21:19:28.799143
54485763-2e5c-446a-bc98-f8626d94d9a7,7059e391-11f8-4954-9727-af25ab60a651,Bailey,Cat,Domestic Longhair,Male,2021-09-05,10.6,Gray,MC734386701,False,Arthritis,Unknown,2022-08-07,True,2025-12-22T21:19:28.799153,2025-12-22T21:19:28.799153
